id,pincode,city,state,country,created_at,updated_at
15264,713381,Asansol,West Bengal,India,2021-07-06,2021-07-06
15265,713383,Asansol,West Bengal,India,2021-07-06,2021-07-06
15266,713384,Asansol,West Bengal,India,2021-07-06,2021-07-06
15267,713385,Asansol,West Bengal,India,2021-07-06,2021-07-06
15268,713386,Asansol,West Bengal,India,2021-07-06,2021-07-06
15269,713401,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15270,713402,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15271,713403,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15272,713404,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15273,713405,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15274,713406,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15275,713407,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15276,713408,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15277,713409,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15278,713419,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15279,713420,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15280,713421,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15281,713422,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15282,713423,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15283,713424,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15284,713425,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15285,713426,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15286,713427,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15287,713428,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15288,713429,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15289,713430,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15290,713432,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15291,713433,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15292,713434,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15293,713501,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15294,713502,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15295,713512,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15296,713513,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15297,713514,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15298,713515,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15299,713516,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15300,713517,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15301,713519,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15302,713520,Burdwan,West Bengal,India,2021-07-06,2021-07-06
15303,721101,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15304,721102,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15305,721121,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15306,721122,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15307,721124,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15308,721125,Contai,West Bengal,India,2021-07-06,2021-07-06
15309,721126,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15310,721127,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15311,721128,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15312,721129,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15313,721130,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15314,721131,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15315,721132,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15316,721133,Contai,West Bengal,India,2021-07-06,2021-07-06
15317,721134,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15318,721135,Contai,West Bengal,India,2021-07-06,2021-07-06
15319,721136,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15320,721137,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15321,721139,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15322,721140,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15323,721143,Contai,West Bengal,India,2021-07-06,2021-07-06
15324,721144,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15325,721145,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15326,721146,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15327,721147,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15328,721148,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15329,721149,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15330,721150,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15331,721151,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15332,721152,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15333,721153,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15334,721154,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15335,721155,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15336,721156,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15337,721157,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15338,721158,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15339,721159,Contai,West Bengal,India,2021-07-06,2021-07-06
15340,721160,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15341,721161,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15342,721166,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15343,721167,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15344,721171,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15345,721172,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15346,721201,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15347,721211,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15348,721212,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15349,721222,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15350,721232,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15351,721242,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15352,721253,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15353,721260,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15354,721301,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15355,721302,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15356,721303,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15357,721304,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15358,721305,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15359,721306,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15360,721401,Contai,West Bengal,India,2021-07-06,2021-07-06
15361,721420,Contai,West Bengal,India,2021-07-06,2021-07-06
15362,721422,Contai,West Bengal,India,2021-07-06,2021-07-06
15363,721423,Contai,West Bengal,India,2021-07-06,2021-07-06
15364,721424,Contai,West Bengal,India,2021-07-06,2021-07-06
15365,721425,Contai,West Bengal,India,2021-07-06,2021-07-06
15366,721426,Contai,West Bengal,India,2021-07-06,2021-07-06
15367,721427,Contai,West Bengal,India,2021-07-06,2021-07-06
15368,721428,Contai,West Bengal,India,2021-07-06,2021-07-06
15369,721429,Contai,West Bengal,India,2021-07-06,2021-07-06
15370,721430,Contai,West Bengal,India,2021-07-06,2021-07-06
15371,721431,Contai,West Bengal,India,2021-07-06,2021-07-06
15372,721432,Contai,West Bengal,India,2021-07-06,2021-07-06
15373,721433,Contai,West Bengal,India,2021-07-06,2021-07-06
15374,721434,Contai,West Bengal,India,2021-07-06,2021-07-06
15375,721435,Contai,West Bengal,India,2021-07-06,2021-07-06
15376,721436,Contai,West Bengal,India,2021-07-06,2021-07-06
15377,721437,Contai,West Bengal,India,2021-07-06,2021-07-06
15378,721438,Contai,West Bengal,India,2021-07-06,2021-07-06
15379,721439,Contai,West Bengal,India,2021-07-06,2021-07-06
15380,721440,Contai,West Bengal,India,2021-07-06,2021-07-06
15381,721441,Contai,West Bengal,India,2021-07-06,2021-07-06
15382,721442,Contai,West Bengal,India,2021-07-06,2021-07-06
15383,721443,Contai,West Bengal,India,2021-07-06,2021-07-06
15384,721444,Contai,West Bengal,India,2021-07-06,2021-07-06
15385,721445,Contai,West Bengal,India,2021-07-06,2021-07-06
15386,721446,Contai,West Bengal,India,2021-07-06,2021-07-06
15387,721447,Contai,West Bengal,India,2021-07-06,2021-07-06
15388,721448,Contai,West Bengal,India,2021-07-06,2021-07-06
15389,721449,Contai,West Bengal,India,2021-07-06,2021-07-06
15390,721450,Contai,West Bengal,India,2021-07-06,2021-07-06
15391,721451,Contai,West Bengal,India,2021-07-06,2021-07-06
15392,721452,Contai,West Bengal,India,2021-07-06,2021-07-06
15393,721453,Contai,West Bengal,India,2021-07-06,2021-07-06
15394,721454,Contai,West Bengal,India,2021-07-06,2021-07-06
15395,721455,Contai,West Bengal,India,2021-07-06,2021-07-06
15396,721456,Contai,West Bengal,India,2021-07-06,2021-07-06
15397,721457,Contai,West Bengal,India,2021-07-06,2021-07-06
15398,721458,Contai,West Bengal,India,2021-07-06,2021-07-06
15399,721463,Contai,West Bengal,India,2021-07-06,2021-07-06
15400,721467,Contai,West Bengal,India,2021-07-06,2021-07-06
15401,721501,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15402,721503,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15403,721504,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15404,721505,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15405,721506,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15406,721507,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15407,721513,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15408,721514,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15409,721515,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15410,721516,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15411,721517,Midnapore,West Bengal,India,2021-07-06,2021-07-06
15412,721601,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15413,721602,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15414,721603,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15415,721604,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15416,721606,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15417,721607,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15418,721625,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15419,721626,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15420,721627,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15421,721628,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15422,721629,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15423,721631,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15424,721632,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15425,721633,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15426,721634,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15427,721635,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15428,721636,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15429,721641,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15430,721642,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15431,721643,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15432,721644,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15433,721645,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15434,721646,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15435,721647,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15436,721648,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15437,721649,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15438,721650,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15439,721651,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15440,721652,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15441,721653,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15442,721654,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15443,721655,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15444,721656,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15445,721657,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15446,721658,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15447,721659,Tamluk,West Bengal,India,2021-07-06,2021-07-06
15448,722101,Bankura,West Bengal,India,2021-07-06,2021-07-06
15449,722102,Bankura,West Bengal,India,2021-07-06,2021-07-06
15450,722121,Bankura,West Bengal,India,2021-07-06,2021-07-06
15451,722122,Bankura,West Bengal,India,2021-07-06,2021-07-06
15452,722132,Bankura,West Bengal,India,2021-07-06,2021-07-06
15453,722133,Bankura,West Bengal,India,2021-07-06,2021-07-06
15454,722134,Bankura,West Bengal,India,2021-07-06,2021-07-06
15455,722135,Bankura,West Bengal,India,2021-07-06,2021-07-06
15456,722136,Bankura,West Bengal,India,2021-07-06,2021-07-06
15457,722137,Bankura,West Bengal,India,2021-07-06,2021-07-06
15458,722138,Bankura,West Bengal,India,2021-07-06,2021-07-06
15459,722139,Bankura,West Bengal,India,2021-07-06,2021-07-06
15460,722140,Bankura,West Bengal,India,2021-07-06,2021-07-06
15461,722141,Bankura,West Bengal,India,2021-07-06,2021-07-06
15462,722142,Bankura,West Bengal,India,2021-07-06,2021-07-06
15463,722143,Bankura,West Bengal,India,2021-07-06,2021-07-06
15464,722144,Bankura,West Bengal,India,2021-07-06,2021-07-06
15465,722146,Bankura,West Bengal,India,2021-07-06,2021-07-06
15466,722147,Bankura,West Bengal,India,2021-07-06,2021-07-06
15467,722148,Bankura,West Bengal,India,2021-07-06,2021-07-06
15468,722149,Bankura,West Bengal,India,2021-07-06,2021-07-06
15469,722150,Bankura,West Bengal,India,2021-07-06,2021-07-06
15470,722151,Bankura,West Bengal,India,2021-07-06,2021-07-06
15471,722152,Bankura,West Bengal,India,2021-07-06,2021-07-06
15472,722153,Bankura,West Bengal,India,2021-07-06,2021-07-06
15473,722154,Bankura,West Bengal,India,2021-07-06,2021-07-06
15474,722155,Bankura,West Bengal,India,2021-07-06,2021-07-06
15475,722156,Bankura,West Bengal,India,2021-07-06,2021-07-06
15476,722157,Bankura,West Bengal,India,2021-07-06,2021-07-06
15477,722158,Bankura,West Bengal,India,2021-07-06,2021-07-06
15478,722160,Bankura,West Bengal,India,2021-07-06,2021-07-06
15479,722161,Bankura,West Bengal,India,2021-07-06,2021-07-06
15480,722162,Bankura,West Bengal,India,2021-07-06,2021-07-06
15481,722164,Bankura,West Bengal,India,2021-07-06,2021-07-06
15482,722173,Bankura,West Bengal,India,2021-07-06,2021-07-06
15483,722183,Bankura,West Bengal,India,2021-07-06,2021-07-06
15484,722201,Bankura,West Bengal,India,2021-07-06,2021-07-06
15485,722202,Bankura,West Bengal,India,2021-07-06,2021-07-06
15486,722203,Bankura,West Bengal,India,2021-07-06,2021-07-06
15487,722204,Bankura,West Bengal,India,2021-07-06,2021-07-06
15488,722205,Bankura,West Bengal,India,2021-07-06,2021-07-06
15489,722206,Bankura,West Bengal,India,2021-07-06,2021-07-06
15490,722207,Bankura,West Bengal,India,2021-07-06,2021-07-06
15491,722208,Bankura,West Bengal,India,2021-07-06,2021-07-06
15492,723101,Purulia,West Bengal,India,2021-07-06,2021-07-06
15493,723102,Purulia,West Bengal,India,2021-07-06,2021-07-06
15494,723103,Purulia,West Bengal,India,2021-07-06,2021-07-06
15495,723104,Purulia,West Bengal,India,2021-07-06,2021-07-06
15496,723121,Purulia,West Bengal,India,2021-07-06,2021-07-06
15497,723126,Purulia,West Bengal,India,2021-07-06,2021-07-06
15498,723127,Purulia,West Bengal,India,2021-07-06,2021-07-06
15499,723128,Purulia,West Bengal,India,2021-07-06,2021-07-06
15500,723129,Purulia,West Bengal,India,2021-07-06,2021-07-06
15501,723130,Purulia,West Bengal,India,2021-07-06,2021-07-06
15502,723131,Purulia,West Bengal,India,2021-07-06,2021-07-06
15503,723132,Purulia,West Bengal,India,2021-07-06,2021-07-06
15504,723133,Purulia,West Bengal,India,2021-07-06,2021-07-06
15505,723142,Purulia,West Bengal,India,2021-07-06,2021-07-06
15506,723143,Purulia,West Bengal,India,2021-07-06,2021-07-06
15507,723145,Purulia,West Bengal,India,2021-07-06,2021-07-06
15508,723146,Purulia,West Bengal,India,2021-07-06,2021-07-06
15509,723147,Purulia,West Bengal,India,2021-07-06,2021-07-06
15510,723148,Purulia,West Bengal,India,2021-07-06,2021-07-06
15511,723149,Purulia,West Bengal,India,2021-07-06,2021-07-06
15512,723151,Purulia,West Bengal,India,2021-07-06,2021-07-06
15513,723152,Purulia,West Bengal,India,2021-07-06,2021-07-06
15514,723153,Purulia,West Bengal,India,2021-07-06,2021-07-06
15515,723154,Purulia,West Bengal,India,2021-07-06,2021-07-06
15516,723155,Purulia,West Bengal,India,2021-07-06,2021-07-06
15517,723156,Purulia,West Bengal,India,2021-07-06,2021-07-06
15518,723161,Purulia,West Bengal,India,2021-07-06,2021-07-06
15519,723168,Purulia,West Bengal,India,2021-07-06,2021-07-06
15520,723201,Purulia,West Bengal,India,2021-07-06,2021-07-06
15521,723202,Purulia,West Bengal,India,2021-07-06,2021-07-06
15522,723212,Purulia,West Bengal,India,2021-07-06,2021-07-06
15523,723213,Purulia,West Bengal,India,2021-07-06,2021-07-06
15524,723215,Purulia,West Bengal,India,2021-07-06,2021-07-06
15525,731101,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15526,731102,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15527,731103,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15528,731104,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15529,731121,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15530,731123,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15531,731124,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15532,731125,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15533,731126,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15534,731127,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15535,731129,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15536,731130,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15537,731132,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15538,731133,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15539,731201,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15540,731202,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15541,731204,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15542,731213,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15543,731214,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15544,731215,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15545,731216,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15546,731219,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15547,731220,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15548,731221,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15549,731222,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15550,731223,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15551,731224,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15552,731233,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15553,731234,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15554,731235,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15555,731236,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15556,731237,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15557,731238,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15558,731240,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15559,731241,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15560,731242,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15561,731243,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15562,731244,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15563,731245,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15564,731301,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15565,731302,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15566,731303,Birbhum,West Bengal,India,2021-07-06,2021-07-06
15567,732101,Malda,West Bengal,India,2021-07-06,2021-07-06
15568,732102,Malda,West Bengal,India,2021-07-06,2021-07-06
15569,732103,Malda,West Bengal,India,2021-07-06,2021-07-06
15570,732121,Malda,West Bengal,India,2021-07-06,2021-07-06
15571,732122,Malda,West Bengal,India,2021-07-06,2021-07-06
15572,732123,Malda,West Bengal,India,2021-07-06,2021-07-06
15573,732124,Malda,West Bengal,India,2021-07-06,2021-07-06
15574,732125,Malda,West Bengal,India,2021-07-06,2021-07-06
15575,732126,Malda,West Bengal,India,2021-07-06,2021-07-06
15576,732127,Malda,West Bengal,India,2021-07-06,2021-07-06
15577,732128,Malda,West Bengal,India,2021-07-06,2021-07-06
15578,732138,Malda,West Bengal,India,2021-07-06,2021-07-06
15579,732139,Malda,West Bengal,India,2021-07-06,2021-07-06
15580,732140,Malda,West Bengal,India,2021-07-06,2021-07-06
15581,732141,Malda,West Bengal,India,2021-07-06,2021-07-06
15582,732142,Malda,West Bengal,India,2021-07-06,2021-07-06
15583,732143,Malda,West Bengal,India,2021-07-06,2021-07-06
15584,732144,Malda,West Bengal,India,2021-07-06,2021-07-06
15585,732147,Malda,West Bengal,India,2021-07-06,2021-07-06
15586,732150,Malda,West Bengal,India,2021-07-06,2021-07-06
15587,732201,Malda,West Bengal,India,2021-07-06,2021-07-06
15588,732202,Malda,West Bengal,India,2021-07-06,2021-07-06
15589,732203,Malda,West Bengal,India,2021-07-06,2021-07-06
15590,732204,Malda,West Bengal,India,2021-07-06,2021-07-06
15591,732205,Malda,West Bengal,India,2021-07-06,2021-07-06
15592,732206,Malda,West Bengal,India,2021-07-06,2021-07-06
15593,732207,Malda,West Bengal,India,2021-07-06,2021-07-06
15594,732208,Malda,West Bengal,India,2021-07-06,2021-07-06
15595,732209,Malda,West Bengal,India,2021-07-06,2021-07-06
15596,732210,Malda,West Bengal,India,2021-07-06,2021-07-06
15597,732211,Malda,West Bengal,India,2021-07-06,2021-07-06
15598,732212,Malda,West Bengal,India,2021-07-06,2021-07-06
15599,732213,Malda,West Bengal,India,2021-07-06,2021-07-06
15600,732214,Malda,West Bengal,India,2021-07-06,2021-07-06
15601,732215,Malda,West Bengal,India,2021-07-06,2021-07-06
15602,732216,Malda,West Bengal,India,2021-07-06,2021-07-06
15603,733101,South Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15604,733102,South Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15605,733103,South Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15606,733121,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15607,733123,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15608,733124,Malda,West Bengal,India,2021-07-06,2021-07-06
15609,733125,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15610,733126,South Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15611,733127,South Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15612,733128,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15613,733129,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15614,733130,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15615,733132,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15616,733133,South Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15617,733134,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15618,733140,South Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15619,733141,South Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15620,733142,Malda,West Bengal,India,2021-07-06,2021-07-06
15621,733143,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15622,733145,South Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15623,733156,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15624,733158,South Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15625,733201,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15626,733202,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15627,733207,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15628,733208,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15629,733209,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15630,733210,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15631,733215,North Dinajpur,West Bengal,India,2021-07-06,2021-07-06
15632,734001,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15633,734002,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15634,734003,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15635,734004,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15636,734005,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15637,734006,Jalpaiguri,West Bengal,India,2021-07-06,2021-07-06
15638,734007,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15639,734008,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15640,734009,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15641,734010,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15642,734011,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15643,734012,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15644,734013,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15645,734014,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15646,734015,Jalpaiguri,West Bengal,India,2021-07-06,2021-07-06
15647,734101,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15648,734102,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15649,734103,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15650,734104,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15651,734105,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15652,734121,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15653,734122,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15654,734123,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15655,734124,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15656,734201,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15657,734203,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15658,734204,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15659,734213,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15660,734214,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15661,734215,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15662,734216,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15663,734217,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15664,734218,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15665,734219,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15666,734220,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15667,734221,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15668,734222,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15669,734223,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15670,734224,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15671,734226,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15672,734227,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15673,734301,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15674,734311,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15675,734312,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15676,734313,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15677,734314,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15678,734315,Darjiling,West Bengal,India,2021-07-06,2021-07-06
15679,734316,Darjiling,West Bengal,India,2021-07-06,2021-07-06
